video_id,title,description,view_count,like_count,thumbnail_url,local_thumbnail_path,duration,upload_date,channel_id,channel_name,video_url
L6jG9Uw28fQ,সুখোই-৫৭ কি হতে চলেছে গেম চেঞ্জার? | ক্যালকাটা নিউজ ডিজিটাল,"ভারতের হাতে আসতে চলেছে বিপুল পরিমাণ সমর সজ্জা। সুখোই-৫৭ কি হতে চলেছে গেম চেঞ্জার?
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #india #airforce #indianarmy #aircraft #indianairforce #sukhoisu #SukhoiSu57 #narendramodi 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",49688,581,https://i.ytimg.com/vi_webp/L6jG9Uw28fQ/maxresdefault.webp,thumbnails/L6jG9Uw28fQ.jpg,249,20241206,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=L6jG9Uw28fQ
-P-9iekSkJc,পাকিস্তানের বাংলাদেশকে অস্ত্রসরবরাহ রুখতে আগ্রাসী ভারতীয় নৌবাহিনী? | ক্যালকাটা নিউজ ডিজিটাল,"সমুদ্র সন্ত্রাসের নয়া রুট! ফের বাংলাদেশমুখী সন্দেহজনক পাক জাহাজ! প্রশিক্ষিত জঙ্গি, অস্ত্র, বিস্ফোরকের প্রবেশ? সতর্ক ভারত, সাগরে নয়া স্টান্ট। 

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",48706,556,https://i.ytimg.com/vi/-P-9iekSkJc/maxresdefault.jpg,thumbnails/-P-9iekSkJc.jpg,317,20241220,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=-P-9iekSkJc
7qOU_9L7zgI,মহম্মদ ইউনূসকে দেশ ছাড়া করবার হুঁশিয়ারি বাংলাদেশের!  | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশে ক্রমশ বাড়ছে ইউনূসের বিরুদ্ধে ক্ষোভ | এবার ইউনূসকে দেশ ছাড়া করবার হুঁশিয়ারি! | তবে কি এবার ইউনূসের পতনের সময়ের অপেক্ষা? বাংলাদেশে হতে পারে নতুন করে সেনা অভ্যুত্থান? ইউনূসকে সরিয়ে দখল নিতে পারে সেনা? 

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",48501,777,https://i.ytimg.com/vi/7qOU_9L7zgI/maxresdefault.jpg,thumbnails/7qOU_9L7zgI.jpg,1319,20241120,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=7qOU_9L7zgI
NJqch4NgvF4,বাংলাদেশে সনাতনী নির্যাতনের তিন রূপ : হামলা - ছাঁটাই - মামলা।ভারতের সহ্যশক্তির পরীক্ষা?,"বাংলাদেশে সনাতনী নির্যাতনের তিন রূপ : হামলা - ছাঁটাই - মামলা।ভারতের সহ্যশক্তির পরীক্ষা? । ক্যালকাটা নিউজ ডিজিটাল

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi  #jamat #bangladeshiarmy 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",48045,656,https://i.ytimg.com/vi/NJqch4NgvF4/maxresdefault.jpg,thumbnails/NJqch4NgvF4.jpg,1410,20241208,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=NJqch4NgvF4
3A4KygJILmY,বাংলাদেশের দ্বারে আরকান আর্মির আতঙ্ক?  | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশের দ্বারে আরকান আর্মির আতঙ্ক? আরকান আর্মির দখলে বাংলাদেশের বিস্তীর্ণ অংশ!

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #muhammadyunus #khaledazia #seikh_hasina #bangladesh #myanmar #arakanarmy 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",47905,561,https://i.ytimg.com/vi_webp/3A4KygJILmY/maxresdefault.webp,thumbnails/3A4KygJILmY.jpg,385,20241212,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=3A4KygJILmY
M_O0p2dpyB0,ভাঙছে বাংলাদেশ? | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশ কি দ্রুত জমি হারাচ্ছে? সিরিয়া হওয়াই কি বাংলাদেশের পরবর্তী লক্ষ্য? সে কথাই বলছে গোয়েন্দা রিপোর্ট?
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",41512,644,https://i.ytimg.com/vi/M_O0p2dpyB0/maxresdefault.jpg,thumbnails/M_O0p2dpyB0.jpg,1581,20241225,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=M_O0p2dpyB0
_6JB57tnhCI,আতঙ্কে বাংলাদেশ! আরাকান আর্মির সঙ্গে সম্ভাব্য বৈঠক বাংলাদেশের? | ক্যালকাটা নিউজ ডিজিটাল,"আরাকান আর্মির আতঙ্কে বাংলাদেশ! সূত্রের খবর, আরাকান আর্মিকে বাংলাদেশের তরফে একটি বৈঠকের প্রস্তাব দেওয়া হয়েছে। যুদ্ধের বদলে শান্তির জন্যই এই প্রস্তাব বলে মনে করা হচ্ছে। পাশাপাশি ব্যাংককে এই সম্ভাব্য বৈঠক হতে পারে। অন্যদিকে আরাকান আর্মি কি বাংলাদেশমুখী ? মংডুর পর রাজধানী সিতোয়ে এবার আরাকানের দখলে! টেকনাফ এলাকায় রাত থেকে শুরু গোলাগুলির শব্দ। পাশাপাশি সকাল থেকে টেকনাফ এলাকায় উড়তে দেখা গেছে ড্রোন। ৪০ হাজার বিদ্রোহী আরাকানের নজর বাংলাদেশ সীমান্তে! 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi  #jamat #bangladeshiarmy #arakanarmynews #myanmar #chattagram 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",40177,474,https://i.ytimg.com/vi/_6JB57tnhCI/maxresdefault.jpg,thumbnails/_6JB57tnhCI.jpg,1376,20241217,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=_6JB57tnhCI
H0H3FkkUXuU,ভারতের পতাকা অবমাননা বাংলাদেশে!  । ক্যালকাটা নিউজ,"ভারতের পতাকা অবমাননা বাংলাদেশে!  । ক্যালকাটা নিউজ 

ভারতের জাতীয় পতাকা অবমাননা ও বাংলাদেশে সংখ্যালঘুদের উপর অত্যাচারের প্রতিবাদে আইএসএফ-এর ডেপুটেশন কর্মসূচি। ৬ সদস্যের প্রতিনিধি দল হাইকমিশনে প্রবেশ করলেও প্রথমে নেওয়া হয়নি ডেপুটেশন। এরপর দীর্ঘক্ষণ চলে বিক্ষোভ। পরবর্তীতে বাংলাদেশ হাই কমিশন ডেপুটেশন নিতে রাজি হয়েছে।


CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",37386,589,https://i.ytimg.com/vi_webp/H0H3FkkUXuU/maxresdefault.webp,thumbnails/H0H3FkkUXuU.jpg,222,20241129,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=H0H3FkkUXuU
2sDrI1Po_w4,তালিবানের হানায় বিপর্যস্ত পাকিস্তান ?। ক্যালকাটা নিউজ ডিজিটাল,"CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",36030,340,https://i.ytimg.com/vi_webp/2sDrI1Po_w4/maxresdefault.webp,thumbnails/2sDrI1Po_w4.jpg,225,20241231,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=2sDrI1Po_w4
nJQ9upYwXc0,চট্টগ্রাম সেনা নিবাসে জারি হাই অ্যালার্ট! | ক্যালকাটা নিউজ ডিজিটাল,"চট্টগ্রামের আকাশে সিঁদুরে মেঘ ! যে কোনও মুহূর্তে বাংলাদেশ ভূখণ্ডে ঢুকতে পারে আরাকান আর্মি। সিঁদুরে মেঘ দেখছে অন্তর্বর্তী সরকার ও বাংলাদেশ সেনা।  চট্টগ্রাম সেনা নিবাসে জারি হয়েছে হাই অ্যালার্ট। পাশাপাশি নিয়ন্ত্রণ বাড়ানো হয়েছে সেন্ট মার্টিন ও টেকনাফে। 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",35445,494,https://i.ytimg.com/vi_webp/nJQ9upYwXc0/maxresdefault.webp,thumbnails/nJQ9upYwXc0.jpg,463,20241215,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=nJQ9upYwXc0
